Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
2019,Belgian Grand Prix,GRO,SOFT-MEDIUM,1,Stint 2,MEDIUM,27,2
2019,Belgian Grand Prix,KUB,MEDIUM-SOFT,1,Stint 1,MEDIUM,31,1
2019,Belgian Grand Prix,KUB,MEDIUM-SOFT,1,Stint 2,SOFT,12,2
2019,Belgian Grand Prix,GIO,MEDIUM-SOFT,1,Stint 1,MEDIUM,29,1
2019,Belgian Grand Prix,GIO,MEDIUM-SOFT,1,Stint 2,SOFT,14,2
2019,Italian Grand Prix,GAS,MEDIUM-SOFT,1,Stint 1,MEDIUM,28,1
2019,Italian Grand Prix,GAS,MEDIUM-SOFT,1,Stint 2,SOFT,24,2
2019,Italian Grand Prix,PER,MEDIUM-SOFT,1,Stint 1,MEDIUM,28,1
2019,Italian Grand Prix,PER,MEDIUM-SOFT,1,Stint 2,SOFT,25,2
2019,Italian Grand Prix,LEC,SOFT-HARD,1,Stint 1,SOFT,20,1
2019,Italian Grand Prix,LEC,SOFT-HARD,1,Stint 2,HARD,33,2
2019,Italian Grand Prix,STR,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,15,1
2019,Italian Grand Prix,STR,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,7,2
2019,Italian Grand Prix,STR,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,30,3
2019,Italian Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,20,1
2019,Italian Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,14,2
2019,Italian Grand Prix,MAG,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,9,3
2019,Italian Grand Prix,ALB,SOFT-MEDIUM,1,Stint 1,SOFT,26,1
2019,Italian Grand Prix,ALB,SOFT-MEDIUM,1,Stint 2,MEDIUM,27,2
2019,Italian Grand Prix,KVY,MEDIUM-SOFT,1,Stint 1,MEDIUM,28,1
2019,Italian Grand Prix,KVY,MEDIUM-SOFT,1,Stint 2,SOFT,2,2
2019,Italian Grand Prix,HUL,SOFT-MEDIUM,1,Stint 1,SOFT,29,1
2019,Italian Grand Prix,HUL,SOFT-MEDIUM,1,Stint 2,MEDIUM,24,2
2019,Italian Grand Prix,RIC,SOFT-MEDIUM,1,Stint 1,SOFT,30,1
2019,Italian Grand Prix,RIC,SOFT-MEDIUM,1,Stint 2,MEDIUM,23,2
2019,Italian Grand Prix,VER,MEDIUM-SOFT-MEDIUM,2,Stint 1,MEDIUM,1,1
2019,Italian Grand Prix,VER,MEDIUM-SOFT-MEDIUM,2,Stint 2,SOFT,26,2
2019,Italian Grand Prix,VER,MEDIUM-SOFT-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Italian Grand Prix,NOR,MEDIUM-HARD,1,Stint 1,MEDIUM,23,1
2019,Italian Grand Prix,NOR,MEDIUM-HARD,1,Stint 2,HARD,29,2
2019,Italian Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,19,1
2019,Italian Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,30,2
2019,Italian Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,4,3
2019,Italian Grand Prix,VET,SOFT-HARD-HARD-MEDIUM,3,Stint 1,SOFT,6,1
2019,Italian Grand Prix,VET,SOFT-HARD-HARD-MEDIUM,3,Stint 2,HARD,6,2
2019,Italian Grand Prix,VET,SOFT-HARD-HARD-MEDIUM,3,Stint 3,HARD,29,3
2019,Italian Grand Prix,VET,SOFT-HARD-HARD-MEDIUM,3,Stint 4,MEDIUM,11,4
2019,Italian Grand Prix,SAI,SOFT,0,Stint 1,SOFT,27,1
2019,Italian Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,23,1
2019,Italian Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,29,2
2019,Italian Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,19,1
2019,Italian Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,7,2
2019,Italian Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,26,3
2019,Italian Grand Prix,BOT,SOFT-MEDIUM,1,Stint 1,SOFT,27,1
2019,Italian Grand Prix,BOT,SOFT-MEDIUM,1,Stint 2,MEDIUM,26,2
2019,Italian Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,7,1
2019,Italian Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,22,2
2019,Italian Grand Prix,GRO,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,23,3
2019,Italian Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 1,MEDIUM,29,1
2019,Italian Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 2,SOFT,15,2
2019,Italian Grand Prix,KUB,MEDIUM-SOFT-MEDIUM,2,Stint 3,MEDIUM,7,3
2019,Italian Grand Prix,GIO,SOFT-MEDIUM,1,Stint 1,SOFT,21,1
2019,Italian Grand Prix,GIO,SOFT-MEDIUM,1,Stint 2,MEDIUM,31,2
2019,Singapore Grand Prix,GAS,HARD-MEDIUM,1,Stint 1,HARD,32,1
2019,Singapore Grand Prix,GAS,HARD-MEDIUM,1,Stint 2,MEDIUM,29,2
2019,Singapore Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,13,1
2019,Singapore Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,30,2
2019,Singapore Grand Prix,LEC,SOFT-HARD,1,Stint 1,SOFT,20,1
2019,Singapore Grand Prix,LEC,SOFT-HARD,1,Stint 2,HARD,41,2
2019,Singapore Grand Prix,STR,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,31,1
2019,Singapore Grand Prix,STR,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,10,2
2019,Singapore Grand Prix,STR,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,3,3
2019,Singapore Grand Prix,STR,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,17,4
2019,Singapore Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,18,1
2019,Singapore Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 2,HARD,38,2
2019,Singapore Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,5,3
2019,Singapore Grand Prix,ALB,SOFT-HARD,1,Stint 1,SOFT,20,1
2019,Singapore Grand Prix,ALB,SOFT-HARD,1,Stint 2,HARD,41,2
2019,Singapore Grand Prix,KVY,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,12,1
2019,Singapore Grand Prix,KVY,MEDIUM-HARD-SOFT,2,Stint 2,HARD,24,2
2019,Singapore Grand Prix,KVY,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,25,3
2019,Singapore Grand Prix,HUL,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,1,1
2019,Singapore Grand Prix,HUL,SOFT-HARD-MEDIUM,2,Stint 2,HARD,35,2
2019,Singapore Grand Prix,HUL,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,25,3
2019,Singapore Grand Prix,RIC,MEDIUM-HARD,1,Stint 1,MEDIUM,34,1
2019,Singapore Grand Prix,RIC,MEDIUM-HARD,1,Stint 2,HARD,27,2
2019,Singapore Grand Prix,VER,SOFT-HARD,1,Stint 1,SOFT,19,1
2019,Singapore Grand Prix,VER,SOFT-HARD,1,Stint 2,HARD,42,2
2019,Singapore Grand Prix,NOR,SOFT-HARD,1,Stint 1,SOFT,20,1
2019,Singapore Grand Prix,NOR,SOFT-HARD,1,Stint 2,HARD,41,2
2019,Singapore Grand Prix,HAM,SOFT-HARD,1,Stint 1,SOFT,26,1
2019,Singapore Grand Prix,HAM,SOFT-HARD,1,Stint 2,HARD,35,2
2019,Singapore Grand Prix,VET,SOFT-HARD,1,Stint 1,SOFT,19,1
2019,Singapore Grand Prix,VET,SOFT-HARD,1,Stint 2,HARD,42,2
2019,Singapore Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,1,1
2019,Singapore Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 2,HARD,34,2
2019,Singapore Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Singapore Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,1,1
2019,Singapore Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,Singapore Grand Prix,RAI,MEDIUM-HARD,1,Stint 1,MEDIUM,15,1
2019,Singapore Grand Prix,RAI,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,Singapore Grand Prix,BOT,SOFT-HARD,1,Stint 1,SOFT,22,1
2019,Singapore Grand Prix,BOT,SOFT-HARD,1,Stint 2,HARD,39,2
2019,Singapore Grand Prix,GRO,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,23,1
2019,Singapore Grand Prix,GRO,MEDIUM-HARD-SOFT,2,Stint 2,HARD,12,2
2019,Singapore Grand Prix,GRO,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,26,3
2019,Singapore Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,21,1
2019,Singapore Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,23,2
2019,Singapore Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,17,3
2019,Singapore Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,34,1
2019,Singapore Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 2,HARD,2,2
2019,Singapore Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,25,3
2019,Russian Grand Prix,HAM,MEDIUM-SOFT,1,Stint 1,MEDIUM,28,1
2019,Russian Grand Prix,HAM,MEDIUM-SOFT,1,Stint 2,SOFT,25,2
2019,Russian Grand Prix,BOT,MEDIUM-SOFT,1,Stint 1,MEDIUM,28,1
2019,Russian Grand Prix,BOT,MEDIUM-SOFT,1,Stint 2,SOFT,25,2
2019,Russian Grand Prix,LEC,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,22,1
2019,Russian Grand Prix,LEC,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,9,2
2019,Russian Grand Prix,LEC,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,22,3
2019,Russian Grand Prix,VER,SOFT-MEDIUM,1,Stint 1,SOFT,28,1
2019,Russian Grand Prix,VER,SOFT-MEDIUM,1,Stint 2,MEDIUM,25,2
2019,Russian Grand Prix,ALB,MEDIUM-SOFT,1,Stint 1,MEDIUM,29,1
2019,Russian Grand Prix,ALB,MEDIUM-SOFT,1,Stint 2,SOFT,24,2
2019,Russian Grand Prix,SAI,SOFT-MEDIUM,1,Stint 1,SOFT,21,1
2019,Russian Grand Prix,SAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,32,2
2019,Russian Grand Prix,PER,SOFT-MEDIUM,1,Stint 1,SOFT,23,1
2019,Russian Grand Prix,PER,SOFT-MEDIUM,1,Stint 2,MEDIUM,30,2
2019,Russian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 1,SOFT,20,1
2019,Russian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 2,MEDIUM,33,2
2019,Russian Grand Prix,MAG,SOFT-MEDIUM,1,Stint 1,SOFT,27,1
2019,Russian Grand Prix,MAG,SOFT-MEDIUM,1,Stint 2,MEDIUM,26,2
2019,Russian Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,16,1
2019,Russian Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,13,2
2019,Russian Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,24,3
2019,Russian Grand Prix,STR,MEDIUM-SOFT,1,Stint 1,MEDIUM,27,1
2019,Russian Grand Prix,STR,MEDIUM-SOFT,1,Stint 2,SOFT,26,2
2019,Russian Grand Prix,KVY,HARD-SOFT-SOFT,2,Stint 1,HARD,27,1
2019,Russian Grand Prix,KVY,HARD-SOFT-SOFT,2,Stint 2,SOFT,3,2
2019,Russian Grand Prix,KVY,HARD-SOFT-SOFT,2,Stint 3,SOFT,23,3
2019,Russian Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,9,1
2019,Russian Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,18,2
2019,Russian Grand Prix,RAI,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,26,3
2019,Russian Grand Prix,GAS,MEDIUM-SOFT,1,Stint 1,MEDIUM,26,1
2019,Russian Grand Prix,GAS,MEDIUM-SOFT,1,Stint 2,SOFT,27,2
2019,Russian Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,2,1
2019,Russian Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 2,HARD,25,2
2019,Russian Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Russian Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,1,1
2019,Russian Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,1,2
2019,Russian Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Russian Grand Prix,RUS,MEDIUM,0,Stint 1,MEDIUM,27,1
2019,Russian Grand Prix,VET,SOFT,0,Stint 1,SOFT,26,1
2019,Russian Grand Prix,RIC,SOFT-MEDIUM,1,Stint 1,SOFT,1,1
2019,Russian Grand Prix,RIC,SOFT-MEDIUM,1,Stint 2,MEDIUM,23,2
2019,Russian Grand Prix,GRO,SOFT,0,Stint 1,SOFT,1,1
2019,Japanese Grand Prix,GAS,SOFT-MEDIUM,1,Stint 1,SOFT,18,1
2019,Japanese Grand Prix,GAS,SOFT-MEDIUM,1,Stint 2,MEDIUM,34,2
2019,Japanese Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,19,1
2019,Japanese Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,22,2
2019,Japanese Grand Prix,PER,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 1,SOFT,3,1
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 2,MEDIUM,22,2
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 3,SOFT,21,3
2019,Japanese Grand Prix,LEC,SOFT-MEDIUM-SOFT-SOFT,3,Stint 4,SOFT,6,4
2019,Japanese Grand Prix,STR,SOFT-MEDIUM,1,Stint 1,SOFT,18,1
2019,Japanese Grand Prix,STR,SOFT-MEDIUM,1,Stint 2,MEDIUM,34,2
2019,Japanese Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,17,1
2019,Japanese Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 2,HARD,30,2
2019,Japanese Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,5,3
2019,Japanese Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,15,1
2019,Japanese Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,19,2
2019,Japanese Grand Prix,ALB,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,19,3
2019,Japanese Grand Prix,KVY,SOFT-MEDIUM,1,Stint 1,SOFT,27,1
2019,Japanese Grand Prix,KVY,SOFT-MEDIUM,1,Stint 2,MEDIUM,25,2
2019,Japanese Grand Prix,HUL,SOFT-MEDIUM,1,Stint 1,SOFT,19,1
2019,Japanese Grand Prix,HUL,SOFT-MEDIUM,1,Stint 2,MEDIUM,33,2
2019,Japanese Grand Prix,RIC,MEDIUM-SOFT,1,Stint 1,MEDIUM,29,1
2019,Japanese Grand Prix,RIC,MEDIUM-SOFT,1,Stint 2,SOFT,23,2
2019,Japanese Grand Prix,VER,SOFT,0,Stint 1,SOFT,14,1
2019,Japanese Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,4,1
2019,Japanese Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 2,MEDIUM,21,2
2019,Japanese Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 3,HARD,27,3
2019,Japanese Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,21,1
2019,Japanese Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,21,2
2019,Japanese Grand Prix,HAM,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Japanese Grand Prix,VET,SOFT-SOFT-MEDIUM,2,Stint 1,SOFT,16,1
2019,Japanese Grand Prix,VET,SOFT-SOFT-MEDIUM,2,Stint 2,SOFT,15,2
2019,Japanese Grand Prix,VET,SOFT-SOFT-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,Japanese Grand Prix,SAI,SOFT-MEDIUM,1,Stint 1,SOFT,26,1
2019,Japanese Grand Prix,SAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,27,2
2019,Japanese Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,25,1
2019,Japanese Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,26,2
2019,Japanese Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,15,1
2019,Japanese Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,21,2
2019,Japanese Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,16,3
2019,Japanese Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,17,1
2019,Japanese Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,19,2
2019,Japanese Grand Prix,BOT,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,17,3
2019,Japanese Grand Prix,GRO,SOFT-HARD,1,Stint 1,SOFT,16,1
2019,Japanese Grand Prix,GRO,SOFT-HARD,1,Stint 2,HARD,36,2
2019,Japanese Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,22,1
2019,Japanese Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,11,2
2019,Japanese Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,18,3
2019,Japanese Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,18,1
2019,Japanese Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 2,HARD,31,2
2019,Japanese Grand Prix,GIO,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,3,3
2019,Mexican Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,23,1
2019,Mexican Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,48,2
2019,Mexican Grand Prix,VET,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Mexican Grand Prix,VET,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,Mexican Grand Prix,BOT,MEDIUM-HARD,1,Stint 1,MEDIUM,36,1
2019,Mexican Grand Prix,BOT,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,Mexican Grand Prix,LEC,MEDIUM-MEDIUM-HARD,2,Stint 1,MEDIUM,15,1
2019,Mexican Grand Prix,LEC,MEDIUM-MEDIUM-HARD,2,Stint 2,MEDIUM,28,2
2019,Mexican Grand Prix,LEC,MEDIUM-MEDIUM-HARD,2,Stint 3,HARD,28,3
2019,Mexican Grand Prix,ALB,MEDIUM-MEDIUM-HARD,2,Stint 1,MEDIUM,14,1
2019,Mexican Grand Prix,ALB,MEDIUM-MEDIUM-HARD,2,Stint 2,MEDIUM,30,2
2019,Mexican Grand Prix,ALB,MEDIUM-MEDIUM-HARD,2,Stint 3,HARD,27,3
2019,Mexican Grand Prix,VER,MEDIUM-HARD,1,Stint 1,MEDIUM,5,1
2019,Mexican Grand Prix,VER,MEDIUM-HARD,1,Stint 2,HARD,66,2
2019,Mexican Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,Mexican Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,51,2
2019,Mexican Grand Prix,RIC,HARD-MEDIUM,1,Stint 1,HARD,50,1
2019,Mexican Grand Prix,RIC,HARD-MEDIUM,1,Stint 2,MEDIUM,21,2
2019,Mexican Grand Prix,GAS,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,9,1
2019,Mexican Grand Prix,GAS,SOFT-HARD-MEDIUM,2,Stint 2,HARD,40,2
2019,Mexican Grand Prix,GAS,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Mexican Grand Prix,HUL,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,Mexican Grand Prix,HUL,MEDIUM-HARD,1,Stint 2,HARD,52,2
2019,Mexican Grand Prix,KVY,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,10,1
2019,Mexican Grand Prix,KVY,SOFT-HARD-MEDIUM,2,Stint 2,HARD,34,2
2019,Mexican Grand Prix,KVY,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,26,3
2019,Mexican Grand Prix,STR,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Mexican Grand Prix,STR,MEDIUM-HARD,1,Stint 2,HARD,33,2
2019,Mexican Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,15,1
2019,Mexican Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 2,HARD,20,2
2019,Mexican Grand Prix,SAI,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,35,3
2019,Mexican Grand Prix,GIO,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,Mexican Grand Prix,GIO,MEDIUM-HARD,1,Stint 2,HARD,49,2
2019,Mexican Grand Prix,MAG,MEDIUM-HARD,1,Stint 1,MEDIUM,28,1
2019,Mexican Grand Prix,MAG,MEDIUM-HARD,1,Stint 2,HARD,41,2
2019,Mexican Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,22,1
2019,Mexican Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,47,2
2019,Mexican Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,37,1
2019,Mexican Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,Mexican Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,21,1
2019,Mexican Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,39,2
2019,Mexican Grand Prix,KUB,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,9,3
2019,Mexican Grand Prix,RAI,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,15,1
2019,Mexican Grand Prix,RAI,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,37,2
2019,Mexican Grand Prix,RAI,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,6,3
2019,Mexican Grand Prix,NOR,SOFT-HARD,1,Stint 1,SOFT,12,1
2019,Mexican Grand Prix,NOR,SOFT-HARD,1,Stint 2,HARD,36,2
2019,United States Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 1,SOFT,19,1
2019,United States Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 2,HARD,34,2
2019,United States Grand Prix,GAS,SOFT-HARD-SOFT,2,Stint 3,SOFT,1,3
2019,United States Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,United States Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,31,2
2019,United States Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,20,1
2019,United States Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 2,HARD,22,2
2019,United States Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,14,3
2019,United States Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,9,1
2019,United States Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 2,HARD,20,2
2019,United States Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,26,3
2019,United States Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,18,1
2019,United States Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 2,HARD,22,2
2019,United States Grand Prix,MAG,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,13,3
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 1,SOFT,1,1
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 2,MEDIUM,19,2
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 3,MEDIUM,20,3
2019,United States Grand Prix,ALB,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 4,SOFT,16,4
2019,United States Grand Prix,KVY,HARD-MEDIUM-SOFT,2,Stint 1,HARD,21,1
2019,United States Grand Prix,KVY,HARD-MEDIUM-SOFT,2,Stint 2,MEDIUM,18,2
2019,United States Grand Prix,KVY,HARD-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,United States Grand Prix,HUL,HARD-MEDIUM-SOFT,2,Stint 1,HARD,27,1
2019,United States Grand Prix,HUL,HARD-MEDIUM-SOFT,2,Stint 2,MEDIUM,12,2
2019,United States Grand Prix,HUL,HARD-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,United States Grand Prix,RIC,SOFT-HARD,1,Stint 1,SOFT,21,1
2019,United States Grand Prix,RIC,SOFT-HARD,1,Stint 2,HARD,35,2
2019,United States Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,13,1
2019,United States Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,21,2
2019,United States Grand Prix,VER,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,22,3
2019,United States Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,19,1
2019,United States Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 2,HARD,23,2
2019,United States Grand Prix,NOR,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,14,3
2019,United States Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,United States Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,United States Grand Prix,VET,MEDIUM,0,Stint 1,MEDIUM,8,1
2019,United States Grand Prix,SAI,SOFT-HARD,1,Stint 1,SOFT,18,1
2019,United States Grand Prix,SAI,SOFT-HARD,1,Stint 2,HARD,37,2
2019,United States Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,23,1
2019,United States Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 2,HARD,23,2
2019,United States Grand Prix,RUS,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,8,3
2019,United States Grand Prix,RAI,SOFT-HARD-SOFT,2,Stint 1,SOFT,18,1
