Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
HAM,Mercedes,27.0,105.964,2.0,MEDIUM,4.0,9.0,2024,Miami Grand Prix,57,0.47368421052631576,,,,,,,,,,,
SAI,Ferrari,28.0,116.881,2.0,HARD,1.0,5.0,2024,Miami Grand Prix,57,0.49122807017543857,,,,,,,,,,,
RUS,Mercedes,25.0,107.438,2.0,HARD,1.0,12.0,2024,Miami Grand Prix,57,0.43859649122807015,,,,,,,,,,,
BOT,Kick Sauber,12.0,109.559,2.0,HARD,1.0,20.0,2024,Miami Grand Prix,57,0.21052631578947367,,,,,,,,,,,
BOT,Kick Sauber,30.0,119.415,3.0,MEDIUM,1.0,18.0,2024,Miami Grand Prix,57,0.5263157894736842,,,,,,,,,,,
PIA,McLaren,28.0,115.479,2.0,HARD,1.0,4.0,2024,Miami Grand Prix,57,0.49122807017543857,,,,,,,,,,,
PIA,McLaren,41.0,113.723,3.0,MEDIUM,7.0,19.0,2024,Miami Grand Prix,57,0.7192982456140351,,,,,,,,,,,
VER,Red Bull Racing,25.0,103.602,2.0,HARD,1.0,4.0,2024,Emilia Romagna Grand Prix,63,0.3968253968253968,,,,,,,,,,,
NOR,McLaren,23.0,104.693,2.0,HARD,2.0,7.0,2024,Emilia Romagna Grand Prix,63,0.36507936507936506,,,,,,,,,,,
LEC,Ferrari,26.0,105.006,2.0,HARD,1.0,6.0,2024,Emilia Romagna Grand Prix,63,0.4126984126984127,,,,,,,,,,,
PIA,McLaren,24.0,103.264,2.0,HARD,2.0,8.0,2024,Emilia Romagna Grand Prix,63,0.38095238095238093,,,,,,,,,,,
SAI,Ferrari,28.0,104.128,2.0,HARD,1.0,6.0,2024,Emilia Romagna Grand Prix,63,0.4444444444444444,,,,,,,,,,,
HAM,Mercedes,28.0,103.406,2.0,HARD,1.0,9.0,2024,Emilia Romagna Grand Prix,63,0.4444444444444444,,,,,,,,,,,
RUS,Mercedes,22.0,104.938,2.0,HARD,1.0,10.0,2024,Emilia Romagna Grand Prix,63,0.3492063492063492,,,,,,,,,,,
RUS,Mercedes,53.0,102.845,3.0,MEDIUM,3.0,7.0,2024,Emilia Romagna Grand Prix,63,0.8412698412698413,,,,,,,,,,,
PER,Red Bull Racing,38.0,103.314,2.0,MEDIUM,1.0,11.0,2024,Emilia Romagna Grand Prix,63,0.6031746031746031,,,,,,,,,,,
STR,Aston Martin,38.0,103.75,2.0,HARD,2.0,13.0,2024,Emilia Romagna Grand Prix,63,0.6031746031746031,,,,,,,,,,,
TSU,RB,13.0,103.607,2.0,HARD,1.0,15.0,2024,Emilia Romagna Grand Prix,63,0.20634920634920634,,,,,,,,,,,
HUL,Haas F1 Team,14.0,104.353,2.0,HARD,1.0,15.0,2024,Emilia Romagna Grand Prix,63,0.2222222222222222,,,,,,,,,,,
MAG,Haas F1 Team,38.0,105.988,2.0,HARD,1.0,17.0,2024,Emilia Romagna Grand Prix,63,0.6031746031746031,,,,,,,,,,,
RIC,RB,12.0,104.778,2.0,HARD,1.0,16.0,2024,Emilia Romagna Grand Prix,63,0.19047619047619047,,,,,,,,,,,
OCO,Alpine,26.0,105.525,2.0,HARD,1.0,19.0,2024,Emilia Romagna Grand Prix,63,0.4126984126984127,,,,,,,,,,,
ZHO,Kick Sauber,34.0,105.17,2.0,MEDIUM,1.0,17.0,2024,Emilia Romagna Grand Prix,63,0.5396825396825397,,,,,,,,,,,
GAS,Alpine,9.0,105.303,2.0,HARD,1.0,17.0,2024,Emilia Romagna Grand Prix,63,0.14285714285714285,,,,,,,,,,,
GAS,Alpine,31.0,104.669,3.0,MEDIUM,1.0,19.0,2024,Emilia Romagna Grand Prix,63,0.49206349206349204,,,,,,,,,,,
SAR,Williams,32.0,108.212,2.0,MEDIUM,1.0,19.0,2024,Emilia Romagna Grand Prix,63,0.5079365079365079,,,,,,,,,,,
BOT,Kick Sauber,9.0,105.836,2.0,HARD,1.0,18.0,2024,Emilia Romagna Grand Prix,63,0.14285714285714285,,,,,,,,,,,
ALO,Aston Martin,1.0,93.648,1.0,SOFT,1.0,20.0,2024,Emilia Romagna Grand Prix,63,0.015873015873015872,,,,,,,,,,,
ALO,Aston Martin,8.0,105.88,2.0,HARD,2.0,20.0,2024,Emilia Romagna Grand Prix,63,0.12698412698412698,,,,,,,,,,,
ALO,Aston Martin,41.0,105.86,3.0,MEDIUM,2.0,19.0,2024,Emilia Romagna Grand Prix,63,0.6507936507936508,,,,,,,,,,,
ALO,Aston Martin,60.0,105.749,4.0,SOFT,1.0,19.0,2024,Emilia Romagna Grand Prix,63,0.9523809523809523,,,,,,,,,,,
ALB,Williams,10.0,113.376,3.0,MEDIUM,1.0,20.0,2024,Emilia Romagna Grand Prix,63,0.15873015873015872,,,,,,,,,,,
ALB,Williams,24.0,114.335,4.0,MEDIUM,15.0,20.0,2024,Emilia Romagna Grand Prix,63,0.38095238095238093,,,,,,,,,,,
ALB,Williams,29.0,107.016,5.0,MEDIUM,9.0,20.0,2024,Emilia Romagna Grand Prix,63,0.4603174603174603,,,,,,,,,,,
VER,Red Bull Racing,53.0,78.724,3.0,HARD,2.0,6.0,2024,Monaco Grand Prix,78,0.6794871794871795,,,,,,,,,,,
HAM,Mercedes,52.0,79.702,3.0,HARD,2.0,7.0,2024,Monaco Grand Prix,78,0.6666666666666666,,,,,,,,,,,
TSU,RB,2.0,148.277,2.0,HARD,2.0,8.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
ALB,Williams,2.0,142.255,2.0,HARD,1.0,9.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
GAS,Alpine,2.0,139.618,2.0,MEDIUM,1.0,10.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
ALO,Aston Martin,2.0,124.571,2.0,MEDIUM,2.0,13.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
RIC,RB,2.0,130.108,2.0,HARD,2.0,12.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
BOT,Kick Sauber,2.0,116.358,2.0,MEDIUM,1.0,15.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
BOT,Kick Sauber,16.0,80.012,3.0,HARD,2.0,16.0,2024,Monaco Grand Prix,78,0.20512820512820512,,,,,,,,,,,
STR,Aston Martin,2.0,134.844,2.0,MEDIUM,2.0,11.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
STR,Aston Martin,43.0,82.775,3.0,HARD,3.0,11.0,2024,Monaco Grand Prix,78,0.5512820512820513,,,,,,,,,,,
STR,Aston Martin,49.0,79.089,4.0,SOFT,1.0,16.0,2024,Monaco Grand Prix,78,0.6282051282051282,,,,,,,,,,,
SAR,Williams,2.0,121.235,2.0,HARD,2.0,14.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
SAR,Williams,58.0,79.809,3.0,MEDIUM,1.0,16.0,2024,Monaco Grand Prix,78,0.7435897435897436,,,,,,,,,,,
ZHO,Kick Sauber,2.0,112.131,2.0,HARD,1.0,16.0,2024,Monaco Grand Prix,78,0.02564102564102564,,,,,,,,,,,
ZHO,Kick Sauber,71.0,85.295,3.0,SOFT,1.0,16.0,2024,Monaco Grand Prix,78,0.9102564102564102,,,,,,,,,,,
VER,Red Bull Racing,18.0,97.657,2.0,MEDIUM,1.0,4.0,2024,Spanish Grand Prix,66,0.2727272727272727,,,,,,,,,,,
VER,Red Bull Racing,45.0,97.053,3.0,SOFT,1.0,3.0,2024,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
NOR,McLaren,24.0,97.673,2.0,MEDIUM,1.0,6.0,2024,Spanish Grand Prix,66,0.36363636363636365,,,,,,,,,,,
NOR,McLaren,48.0,97.126,3.0,SOFT,4.0,2.0,2024,Spanish Grand Prix,66,0.7272727272727273,,,,,,,,,,,
HAM,Mercedes,17.0,98.332,2.0,MEDIUM,1.0,7.0,2024,Spanish Grand Prix,66,0.25757575757575757,,,,,,,,,,,
HAM,Mercedes,44.0,96.194,3.0,SOFT,4.0,7.0,2024,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
RUS,Mercedes,16.0,100.24,2.0,MEDIUM,1.0,7.0,2024,Spanish Grand Prix,66,0.24242424242424243,,,,,,,,,,,
RUS,Mercedes,37.0,99.351,3.0,HARD,1.0,7.0,2024,Spanish Grand Prix,66,0.5606060606060606,,,,,,,,,,,
LEC,Ferrari,25.0,98.462,2.0,MEDIUM,1.0,7.0,2024,Spanish Grand Prix,66,0.3787878787878788,,,,,,,,,,,
LEC,Ferrari,48.0,97.516,3.0,SOFT,4.0,6.0,2024,Spanish Grand Prix,66,0.7272727272727273,,,,,,,,,,,
SAI,Ferrari,16.0,98.064,2.0,MEDIUM,1.0,9.0,2024,Spanish Grand Prix,66,0.24242424242424243,,,,,,,,,,,
SAI,Ferrari,37.0,98.592,3.0,HARD,1.0,8.0,2024,Spanish Grand Prix,66,0.5606060606060606,,,,,,,,,,,
PIA,McLaren,22.0,99.096,2.0,MEDIUM,1.0,10.0,2024,Spanish Grand Prix,66,0.3333333333333333,,,,,,,,,,,
PIA,McLaren,47.0,97.819,3.0,SOFT,4.0,8.0,2024,Spanish Grand Prix,66,0.7121212121212122,,,,,,,,,,,
PER,Red Bull Racing,14.0,99.168,2.0,SOFT,4.0,14.0,2024,Spanish Grand Prix,66,0.21212121212121213,,,,,,,,,,,
PER,Red Bull Racing,32.0,96.491,3.0,MEDIUM,1.0,14.0,2024,Spanish Grand Prix,66,0.48484848484848486,,,,,,,,,,,
PER,Red Bull Racing,50.0,96.99,4.0,SOFT,4.0,10.0,2024,Spanish Grand Prix,66,0.7575757575757576,,,,,,,,,,,
GAS,Alpine,15.0,102.656,2.0,MEDIUM,1.0,13.0,2024,Spanish Grand Prix,66,0.22727272727272727,,,,,,,,,,,
GAS,Alpine,39.0,97.749,3.0,HARD,1.0,10.0,2024,Spanish Grand Prix,66,0.5909090909090909,,,,,,,,,,,
OCO,Alpine,14.0,98.526,2.0,MEDIUM,1.0,13.0,2024,Spanish Grand Prix,66,0.21212121212121213,,,,,,,,,,,
OCO,Alpine,38.0,97.672,3.0,HARD,1.0,14.0,2024,Spanish Grand Prix,66,0.5757575757575758,,,,,,,,,,,
HUL,Haas F1 Team,13.0,100.395,2.0,MEDIUM,1.0,16.0,2024,Spanish Grand Prix,66,0.19696969696969696,,,,,,,,,,,
HUL,Haas F1 Team,39.0,99.454,3.0,HARD,1.0,14.0,2024,Spanish Grand Prix,66,0.5909090909090909,,,,,,,,,,,
ALO,Aston Martin,20.0,98.729,2.0,MEDIUM,2.0,16.0,2024,Spanish Grand Prix,66,0.30303030303030304,,,,,,,,,,,
ALO,Aston Martin,46.0,98.308,3.0,HARD,2.0,13.0,2024,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
ZHO,Kick Sauber,10.0,98.315,2.0,MEDIUM,1.0,19.0,2024,Spanish Grand Prix,66,0.15151515151515152,,,,,,,,,,,
ZHO,Kick Sauber,42.0,101.908,3.0,HARD,1.0,17.0,2024,Spanish Grand Prix,66,0.6363636363636364,,,,,,,,,,,
STR,Aston Martin,18.0,99.122,2.0,MEDIUM,2.0,17.0,2024,Spanish Grand Prix,66,0.2727272727272727,,,,,,,,,,,
STR,Aston Martin,38.0,100.958,3.0,HARD,2.0,17.0,2024,Spanish Grand Prix,66,0.5757575757575758,,,,,,,,,,,
RIC,RB,17.0,100.003,2.0,MEDIUM,1.0,19.0,2024,Spanish Grand Prix,66,0.25757575757575757,,,,,,,,,,,
RIC,RB,43.0,101.373,3.0,HARD,1.0,19.0,2024,Spanish Grand Prix,66,0.6515151515151515,,,,,,,,,,,
BOT,Kick Sauber,12.0,99.211,2.0,SOFT,4.0,18.0,2024,Spanish Grand Prix,66,0.18181818181818182,,,,,,,,,,,
BOT,Kick Sauber,29.0,99.622,3.0,HARD,1.0,19.0,2024,Spanish Grand Prix,66,0.4393939393939394,,,,,,,,,,,
MAG,Haas F1 Team,11.0,100.571,2.0,MEDIUM,1.0,19.0,2024,Spanish Grand Prix,66,0.16666666666666666,,,,,,,,,,,
MAG,Haas F1 Team,30.0,107.447,3.0,HARD,1.0,20.0,2024,Spanish Grand Prix,66,0.45454545454545453,,,,,,,,,,,
ALB,Williams,1.0,93.92,1.0,MEDIUM,1.0,20.0,2024,Spanish Grand Prix,66,0.015151515151515152,,,,,,,,,,,
ALB,Williams,19.0,100.225,2.0,SOFT,1.0,20.0,2024,Spanish Grand Prix,66,0.2878787878787879,,,,,,,,,,,
ALB,Williams,44.0,97.415,3.0,SOFT,1.0,19.0,2024,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
TSU,RB,10.0,98.886,2.0,MEDIUM,1.0,20.0,2024,Spanish Grand Prix,66,0.15151515151515152,,,,,,,,,,,
TSU,RB,28.0,99.737,3.0,HARD,1.0,20.0,2024,Spanish Grand Prix,66,0.42424242424242425,,,,,,,,,,,
TSU,RB,45.0,101.067,4.0,SOFT,1.0,20.0,2024,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
SAR,Williams,15.0,99.619,2.0,MEDIUM,1.0,20.0,2024,Spanish Grand Prix,66,0.22727272727272727,,,,,,,,,,,
SAR,Williams,35.0,100.595,3.0,HARD,1.0,20.0,2024,Spanish Grand Prix,66,0.5303030303030303,,,,,,,,,,,
RUS,Mercedes,23.0,86.769,2.0,MEDIUM,1.0,4.0,2024,Austrian Grand Prix,71,0.323943661971831,,,,,,,,,,,
RUS,Mercedes,47.0,86.144,3.0,HARD,1.0,6.0,2024,Austrian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
PIA,McLaren,26.0,87.077,2.0,HARD,1.0,6.0,2024,Austrian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
PIA,McLaren,52.0,85.352,3.0,MEDIUM,1.0,6.0,2024,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
SAI,Ferrari,23.0,86.784,2.0,HARD,1.0,5.0,2024,Austrian Grand Prix,71,0.323943661971831,,,,,,,,,,,
SAI,Ferrari,48.0,86.343,3.0,MEDIUM,1.0,6.0,2024,Austrian Grand Prix,71,0.676056338028169,,,,,,,,,,,
HAM,Mercedes,22.0,86.914,2.0,HARD,1.0,6.0,2024,Austrian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
HAM,Mercedes,54.0,92.851,3.0,MEDIUM,1.0,6.0,2024,Austrian Grand Prix,71,0.7605633802816901,,,,,,,,,,,
VER,Red Bull Racing,24.0,87.394,2.0,HARD,1.0,2.0,2024,Austrian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
VER,Red Bull Racing,52.0,91.585,3.0,MEDIUM,4.0,1.0,2024,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
VER,Red Bull Racing,65.0,93.697,4.0,SOFT,4.0,5.0,2024,Austrian Grand Prix,71,0.9154929577464789,,,,,,,,,,,
HUL,Haas F1 Team,12.0,89.202,2.0,HARD,1.0,16.0,2024,Austrian Grand Prix,71,0.16901408450704225,,,,,,,,,,,
HUL,Haas F1 Team,40.0,87.868,3.0,HARD,1.0,13.0,2024,Austrian Grand Prix,71,0.5633802816901409,,,,,,,,,,,
PER,Red Bull Racing,22.0,87.924,2.0,HARD,1.0,9.0,2024,Austrian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
PER,Red Bull Racing,52.0,93.861,3.0,MEDIUM,6.0,10.0,2024,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
MAG,Haas F1 Team,11.0,87.431,2.0,HARD,1.0,17.0,2024,Austrian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
MAG,Haas F1 Team,39.0,87.244,3.0,HARD,1.0,15.0,2024,Austrian Grand Prix,71,0.5492957746478874,,,,,,,,,,,
RIC,RB,11.0,88.013,2.0,HARD,1.0,18.0,2024,Austrian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
RIC,RB,38.0,87.267,3.0,HARD,1.0,16.0,2024,Austrian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
GAS,Alpine,21.0,87.983,2.0,HARD,1.0,16.0,2024,Austrian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
GAS,Alpine,43.0,87.101,3.0,MEDIUM,1.0,15.0,2024,Austrian Grand Prix,71,0.6056338028169014,,,,,,,,,,,
LEC,Ferrari,2.0,98.807,2.0,HARD,1.0,19.0,2024,Austrian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
LEC,Ferrari,17.0,88.526,3.0,MEDIUM,1.0,19.0,2024,Austrian Grand Prix,71,0.23943661971830985,,,,,,,,,,,
LEC,Ferrari,34.0,88.479,4.0,MEDIUM,2.0,18.0,2024,Austrian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
LEC,Ferrari,52.0,86.074,5.0,MEDIUM,7.0,18.0,2024,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
OCO,Alpine,20.0,88.784,2.0,HARD,1.0,17.0,2024,Austrian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
OCO,Alpine,44.0,86.575,3.0,MEDIUM,1.0,14.0,2024,Austrian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
STR,Aston Martin,21.0,87.55,2.0,MEDIUM,1.0,17.0,2024,Austrian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
STR,Aston Martin,44.0,88.238,3.0,HARD,2.0,16.0,2024,Austrian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
TSU,RB,22.0,88.068,2.0,HARD,1.0,16.0,2024,Austrian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
TSU,RB,45.0,91.829,3.0,HARD,1.0,16.0,2024,Austrian Grand Prix,71,0.6338028169014085,,,,,,,,,,,
ALB,Williams,13.0,88.859,2.0,HARD,1.0,19.0,2024,Austrian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
ALB,Williams,40.0,88.111,3.0,HARD,1.0,17.0,2024,Austrian Grand Prix,71,0.5633802816901409,,,,,,,,,,,
BOT,Kick Sauber,20.0,88.202,2.0,HARD,1.0,18.0,2024,Austrian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
BOT,Kick Sauber,43.0,89.593,3.0,HARD,1.0,18.0,2024,Austrian Grand Prix,71,0.6056338028169014,,,,,,,,,,,
ZHO,Kick Sauber,1.0,84.058,1.0,HARD,1.0,19.0,2024,Austrian Grand Prix,71,0.014084507042253521,,,,,,,,,,,
ZHO,Kick Sauber,29.0,90.496,2.0,MEDIUM,1.0,19.0,2024,Austrian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
ZHO,Kick Sauber,52.0,88.633,3.0,HARD,1.0,19.0,2024,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
ALO,Aston Martin,12.0,87.668,2.0,MEDIUM,2.0,18.0,2024,Austrian Grand Prix,71,0.16901408450704225,,,,,,,,,,,
ALO,Aston Martin,36.0,100.992,3.0,HARD,2.0,19.0,2024,Austrian Grand Prix,71,0.5070422535211268,,,,,,,,,,,
ALO,Aston Martin,69.0,90.361,4.0,SOFT,1.0,18.0,2024,Austrian Grand Prix,71,0.971830985915493,,,,,,,,,,,
SAR,Williams,2.0,99.346,2.0,MEDIUM,7.0,20.0,2024,Austrian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
SAR,Williams,21.0,90.282,3.0,HARD,1.0,20.0,2024,Austrian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
SAR,Williams,50.0,89.412,4.0,MEDIUM,2.0,20.0,2024,Austrian Grand Prix,71,0.704225352112676,,,,,,,,,,,
NOR,McLaren,24.0,88.259,2.0,HARD,1.0,3.0,2024,Austrian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
NOR,McLaren,52.0,85.763,3.0,MEDIUM,1.0,2.0,2024,Austrian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
PIA,McLaren,19.0,102.479,2.0,HARD,2.0,4.0,2024,Hungarian Grand Prix,70,0.2714285714285714,,,,,,,,,,,
PIA,McLaren,48.0,101.384,3.0,MEDIUM,2.0,3.0,2024,Hungarian Grand Prix,70,0.6857142857142857,,,,,,,,,,,
NOR,McLaren,18.0,101.807,2.0,HARD,2.0,5.0,2024,Hungarian Grand Prix,70,0.2571428571428571,,,,,,,,,,,
NOR,McLaren,46.0,98.951,3.0,MEDIUM,2.0,4.0,2024,Hungarian Grand Prix,70,0.6571428571428571,,,,,,,,,,,
HAM,Mercedes,17.0,100.316,2.0,HARD,1.0,7.0,2024,Hungarian Grand Prix,70,0.24285714285714285,,,,,,,,,,,
HAM,Mercedes,41.0,101.018,3.0,HARD,1.0,5.0,2024,Hungarian Grand Prix,70,0.5857142857142857,,,,,,,,,,,
LEC,Ferrari,24.0,102.028,2.0,HARD,1.0,5.0,2024,Hungarian Grand Prix,70,0.34285714285714286,,,,,,,,,,,
LEC,Ferrari,41.0,100.816,3.0,MEDIUM,1.0,6.0,2024,Hungarian Grand Prix,70,0.5857142857142857,,,,,,,,,,,
VER,Red Bull Racing,22.0,101.788,2.0,HARD,1.0,5.0,2024,Hungarian Grand Prix,70,0.3142857142857143,,,,,,,,,,,
VER,Red Bull Racing,50.0,99.29,3.0,MEDIUM,1.0,5.0,2024,Hungarian Grand Prix,70,0.7142857142857143,,,,,,,,,,,
SAI,Ferrari,22.0,102.164,2.0,HARD,1.0,9.0,2024,Hungarian Grand Prix,70,0.3142857142857143,,,,,,,,,,,
SAI,Ferrari,48.0,100.364,3.0,MEDIUM,1.0,6.0,2024,Hungarian Grand Prix,70,0.6857142857142857,,,,,,,,,,,
PER,Red Bull Racing,29.0,102.686,2.0,MEDIUM,1.0,14.0,2024,Hungarian Grand Prix,70,0.4142857142857143,,,,,,,,,,,
PER,Red Bull Racing,48.0,99.508,3.0,MEDIUM,1.0,8.0,2024,Hungarian Grand Prix,70,0.6857142857142857,,,,,,,,,,,
RUS,Mercedes,34.0,100.21,2.0,MEDIUM,1.0,11.0,2024,Hungarian Grand Prix,70,0.4857142857142857,,,,,,,,,,,
RUS,Mercedes,54.0,98.565,3.0,HARD,1.0,8.0,2024,Hungarian Grand Prix,70,0.7714285714285715,,,,,,,,,,,
TSU,RB,30.0,101.656,2.0,HARD,1.0,10.0,2024,Hungarian Grand Prix,70,0.42857142857142855,,,,,,,,,,,
STR,Aston Martin,15.0,104.868,2.0,MEDIUM,2.0,16.0,2024,Hungarian Grand Prix,70,0.21428571428571427,,,,,,,,,,,
STR,Aston Martin,46.0,102.054,3.0,HARD,2.0,14.0,2024,Hungarian Grand Prix,70,0.6571428571428571,,,,,,,,,,,
ALO,Aston Martin,8.0,103.292,2.0,MEDIUM,2.0,15.0,2024,Hungarian Grand Prix,70,0.11428571428571428,,,,,,,,,,,
ALO,Aston Martin,38.0,100.829,3.0,HARD,2.0,13.0,2024,Hungarian Grand Prix,70,0.5428571428571428,,,,,,,,,,,
RIC,RB,8.0,103.084,2.0,HARD,1.0,18.0,2024,Hungarian Grand Prix,70,0.11428571428571428,,,,,,,,,,,
RIC,RB,29.0,99.927,3.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.4142857142857143,,,,,,,,,,,
HUL,Haas F1 Team,3.0,101.266,2.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.04285714285714286,,,,,,,,,,,
HUL,Haas F1 Team,30.0,102.766,3.0,HARD,1.0,19.0,2024,Hungarian Grand Prix,70,0.42857142857142855,,,,,,,,,,,
ALB,Williams,7.0,102.198,2.0,HARD,1.0,18.0,2024,Hungarian Grand Prix,70,0.1,,,,,,,,,,,
ALB,Williams,30.0,103.736,3.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.42857142857142855,,,,,,,,,,,
MAG,Haas F1 Team,7.0,102.43,2.0,HARD,1.0,19.0,2024,Hungarian Grand Prix,70,0.1,,,,,,,,,,,
MAG,Haas F1 Team,35.0,103.404,3.0,HARD,1.0,17.0,2024,Hungarian Grand Prix,70,0.5,,,,,,,,,,,
BOT,Kick Sauber,17.0,102.901,2.0,HARD,1.0,18.0,2024,Hungarian Grand Prix,70,0.24285714285714285,,,,,,,,,,,
BOT,Kick Sauber,46.0,102.313,3.0,HARD,1.0,18.0,2024,Hungarian Grand Prix,70,0.6571428571428571,,,,,,,,,,,
SAR,Williams,9.0,102.746,2.0,HARD,1.0,19.0,2024,Hungarian Grand Prix,70,0.12857142857142856,,,,,,,,,,,
SAR,Williams,34.0,101.91,3.0,HARD,1.0,19.0,2024,Hungarian Grand Prix,70,0.4857142857142857,,,,,,,,,,,
SAR,Williams,64.0,99.81,4.0,SOFT,1.0,19.0,2024,Hungarian Grand Prix,70,0.9142857142857143,,,,,,,,,,,
OCO,Alpine,7.0,101.761,2.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.1,,,,,,,,,,,
OCO,Alpine,31.0,101.704,3.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.44285714285714284,,,,,,,,,,,
OCO,Alpine,65.0,101.409,4.0,SOFT,1.0,19.0,2024,Hungarian Grand Prix,70,0.9285714285714286,,,,,,,,,,,
ZHO,Kick Sauber,8.0,102.412,2.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.11428571428571428,,,,,,,,,,,
ZHO,Kick Sauber,37.0,103.928,3.0,HARD,1.0,19.0,2024,Hungarian Grand Prix,70,0.5285714285714286,,,,,,,,,,,
GAS,Alpine,1.0,98.598,1.0,HARD,1.0,20.0,2024,Hungarian Grand Prix,70,0.014285714285714285,,,,,,,,,,,
GAS,Alpine,29.0,101.671,2.0,MEDIUM,1.0,19.0,2024,Hungarian Grand Prix,70,0.4142857142857143,,,,,,,,,,,
HAM,Mercedes,12.0,124.792,2.0,HARD,1.0,5.0,2024,Belgian Grand Prix,44,0.2727272727272727,,,,,,,,,,,
HAM,Mercedes,27.0,121.3,3.0,HARD,1.0,6.0,2024,Belgian Grand Prix,44,0.6136363636363636,,,,,,,,,,,
PIA,McLaren,12.0,123.103,2.0,HARD,1.0,7.0,2024,Belgian Grand Prix,44,0.2727272727272727,,,,,,,,,,,
PIA,McLaren,31.0,121.424,3.0,HARD,1.0,4.0,2024,Belgian Grand Prix,44,0.7045454545454546,,,,,,,,,,,
LEC,Ferrari,13.0,122.667,2.0,HARD,1.0,4.0,2024,Belgian Grand Prix,44,0.29545454545454547,,,,,,,,,,,
LEC,Ferrari,26.0,121.972,3.0,HARD,1.0,7.0,2024,Belgian Grand Prix,44,0.5909090909090909,,,,,,,,,,,
VER,Red Bull Racing,11.0,122.789,2.0,HARD,1.0,13.0,2024,Belgian Grand Prix,44,0.25,,,,,,,,,,,
VER,Red Bull Racing,29.0,120.489,3.0,MEDIUM,1.0,7.0,2024,Belgian Grand Prix,44,0.6590909090909091,,,,,,,,,,,
NOR,McLaren,16.0,121.761,2.0,HARD,1.0,8.0,2024,Belgian Grand Prix,44,0.36363636363636365,,,,,,,,,,,
NOR,McLaren,30.0,120.262,3.0,HARD,1.0,7.0,2024,Belgian Grand Prix,44,0.6818181818181818,,,,,,,,,,,
SAI,Ferrari,21.0,122.634,2.0,MEDIUM,1.0,8.0,2024,Belgian Grand Prix,44,0.4772727272727273,,,,,,,,,,,
SAI,Ferrari,29.0,121.61,3.0,HARD,1.0,8.0,2024,Belgian Grand Prix,44,0.6590909090909091,,,,,,,,,,,
PER,Red Bull Racing,12.0,123.704,2.0,MEDIUM,1.0,6.0,2024,Belgian Grand Prix,44,0.2727272727272727,,,,,,,,,,,
