Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
SAI,Ferrari,26.0,109.421,1.0,MEDIUM,26.0,4.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
LAT,Williams,23.0,92.043,1.0,MEDIUM,23.0,12.0,2021,Italian Grand Prix,53,0.4339622641509434,,,,,,,,,,,
RUS,Williams,26.0,115.947,1.0,MEDIUM,26.0,8.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
BOT,Mercedes,26.0,110.032,1.0,HARD,26.0,5.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
KUB,Alfa Romeo Racing,26.0,118.104,1.0,HARD,26.0,9.0,2021,Italian Grand Prix,53,0.49056603773584906,,,,,,,,,,,
MAZ,Haas F1 Team,24.0,93.767,1.0,MEDIUM,24.0,17.0,2021,Italian Grand Prix,53,0.4528301886792453,,,,,,,,,,,
MAZ,Haas F1 Team,28.0,129.771,2.0,SOFT,7.0,16.0,2021,Italian Grand Prix,53,0.5283018867924528,,,,,,,,,,,
MAZ,Haas F1 Team,39.0,96.154,3.0,HARD,11.0,16.0,2021,Italian Grand Prix,53,0.7358490566037735,,,,,,,,,,,
GIO,Alfa Romeo Racing,1.0,129.159,1.0,MEDIUM,1.0,19.0,2021,Italian Grand Prix,53,0.018867924528301886,,,,,,,,,,,
GIO,Alfa Romeo Racing,25.0,96.621,2.0,HARD,24.0,16.0,2021,Italian Grand Prix,53,0.4716981132075472,,,,,,,,,,,
VER,Red Bull Racing,10.0,101.71,1.0,MEDIUM,13.0,2.0,2021,United States Grand Prix,56,0.17857142857142858,,,,,,,,,,,
VER,Red Bull Racing,29.0,101.165,2.0,HARD,19.0,1.0,2021,United States Grand Prix,56,0.5178571428571429,,,,,,,,,,,
HAM,Mercedes,13.0,102.177,1.0,MEDIUM,16.0,1.0,2021,United States Grand Prix,56,0.23214285714285715,,,,,,,,,,,
HAM,Mercedes,37.0,101.436,2.0,HARD,24.0,1.0,2021,United States Grand Prix,56,0.6607142857142857,,,,,,,,,,,
PER,Red Bull Racing,12.0,103.229,1.0,MEDIUM,15.0,2.0,2021,United States Grand Prix,56,0.21428571428571427,,,,,,,,,,,
PER,Red Bull Racing,30.0,104.262,2.0,MEDIUM,21.0,3.0,2021,United States Grand Prix,56,0.5357142857142857,,,,,,,,,,,
LEC,Ferrari,12.0,102.831,1.0,MEDIUM,15.0,3.0,2021,United States Grand Prix,56,0.21428571428571427,,,,,,,,,,,
LEC,Ferrari,32.0,102.603,2.0,HARD,20.0,3.0,2021,United States Grand Prix,56,0.5714285714285714,,,,,,,,,,,
RIC,McLaren,11.0,103.576,1.0,MEDIUM,14.0,5.0,2021,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
RIC,McLaren,30.0,101.874,2.0,HARD,19.0,5.0,2021,United States Grand Prix,56,0.5357142857142857,,,,,,,,,,,
BOT,Mercedes,15.0,102.902,1.0,MEDIUM,18.0,5.0,2021,United States Grand Prix,56,0.26785714285714285,,,,,,,,,,,
BOT,Mercedes,34.0,101.145,2.0,HARD,19.0,5.0,2021,United States Grand Prix,56,0.6071428571428571,,,,,,,,,,,
SAI,Ferrari,11.0,102.767,1.0,SOFT,14.0,6.0,2021,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
SAI,Ferrari,29.0,102.079,2.0,HARD,18.0,6.0,2021,United States Grand Prix,56,0.5178571428571429,,,,,,,,,,,
NOR,McLaren,10.0,103.368,1.0,MEDIUM,13.0,7.0,2021,United States Grand Prix,56,0.17857142857142858,,,,,,,,,,,
NOR,McLaren,30.0,103.499,2.0,HARD,20.0,6.0,2021,United States Grand Prix,56,0.5357142857142857,,,,,,,,,,,
TSU,AlphaTauri,9.0,104.391,1.0,SOFT,12.0,8.0,2021,United States Grand Prix,56,0.16071428571428573,,,,,,,,,,,
TSU,AlphaTauri,32.0,104.153,2.0,HARD,23.0,9.0,2021,United States Grand Prix,56,0.5714285714285714,,,,,,,,,,,
VET,Aston Martin,17.0,104.163,1.0,MEDIUM,19.0,8.0,2021,United States Grand Prix,56,0.30357142857142855,,,,,,,,,,,
VET,Aston Martin,38.0,103.198,2.0,MEDIUM,23.0,9.0,2021,United States Grand Prix,56,0.6785714285714286,,,,,,,,,,,
GIO,Alfa Romeo Racing,8.0,104.455,1.0,MEDIUM,8.0,11.0,2021,United States Grand Prix,56,0.14285714285714285,,,,,,,,,,,
GIO,Alfa Romeo Racing,26.0,104.481,2.0,MEDIUM,21.0,12.0,2021,United States Grand Prix,56,0.4642857142857143,,,,,,,,,,,
STR,Aston Martin,18.0,106.355,1.0,MEDIUM,18.0,10.0,2021,United States Grand Prix,56,0.32142857142857145,,,,,,,,,,,
STR,Aston Martin,34.0,104.675,2.0,MEDIUM,16.0,12.0,2021,United States Grand Prix,56,0.6071428571428571,,,,,,,,,,,
RAI,Alfa Romeo Racing,12.0,103.712,1.0,MEDIUM,12.0,6.0,2021,United States Grand Prix,56,0.21428571428571427,,,,,,,,,,,
RAI,Alfa Romeo Racing,31.0,103.887,2.0,MEDIUM,19.0,10.0,2021,United States Grand Prix,56,0.5535714285714286,,,,,,,,,,,
RUS,Williams,9.0,105.12,1.0,MEDIUM,9.0,13.0,2021,United States Grand Prix,56,0.16071428571428573,,,,,,,,,,,
RUS,Williams,31.0,106.447,2.0,HARD,22.0,13.0,2021,United States Grand Prix,56,0.5535714285714286,,,,,,,,,,,
LAT,Williams,5.0,105.267,1.0,MEDIUM,5.0,18.0,2021,United States Grand Prix,56,0.08928571428571429,,,,,,,,,,,
LAT,Williams,25.0,105.229,2.0,HARD,20.0,16.0,2021,United States Grand Prix,56,0.44642857142857145,,,,,,,,,,,
MSC,Haas F1 Team,11.0,105.93,1.0,MEDIUM,11.0,14.0,2021,United States Grand Prix,56,0.19642857142857142,,,,,,,,,,,
MSC,Haas F1 Team,34.0,104.943,2.0,HARD,23.0,16.0,2021,United States Grand Prix,56,0.6071428571428571,,,,,,,,,,,
MAZ,Haas F1 Team,1.0,115.428,1.0,MEDIUM,1.0,20.0,2021,United States Grand Prix,56,0.017857142857142856,,,,,,,,,,,
MAZ,Haas F1 Team,24.0,107.399,2.0,HARD,23.0,19.0,2021,United States Grand Prix,56,0.42857142857142855,,,,,,,,,,,
MAZ,Haas F1 Team,37.0,107.875,3.0,MEDIUM,13.0,19.0,2021,United States Grand Prix,56,0.6607142857142857,,,,,,,,,,,
ALO,Alpine,7.0,104.494,1.0,MEDIUM,7.0,15.0,2021,United States Grand Prix,56,0.125,,,,,,,,,,,
ALO,Alpine,28.0,102.779,2.0,HARD,21.0,11.0,2021,United States Grand Prix,56,0.5,,,,,,,,,,,
ALO,Alpine,39.0,101.448,3.0,HARD,11.0,11.0,2021,United States Grand Prix,56,0.6964285714285714,,,,,,,,,,,
ALO,Alpine,49.0,105.442,4.0,MEDIUM,10.0,13.0,2021,United States Grand Prix,56,0.875,,,,,,,,,,,
OCO,Alpine,3.0,105.117,1.0,MEDIUM,6.0,13.0,2021,United States Grand Prix,56,0.05357142857142857,,,,,,,,,,,
OCO,Alpine,25.0,106.417,2.0,HARD,22.0,17.0,2021,United States Grand Prix,56,0.44642857142857145,,,,,,,,,,,
OCO,Alpine,40.0,125.186,3.0,MEDIUM,18.0,18.0,2021,United States Grand Prix,56,0.7142857142857143,,,,,,,,,,,
GAS,AlphaTauri,10.0,103.462,1.0,MEDIUM,13.0,8.0,2021,United States Grand Prix,56,0.17857142857142858,,,,,,,,,,,
GAS,AlphaTauri,14.0,149.128,2.0,HARD,4.0,20.0,2021,United States Grand Prix,56,0.25,,,,,,,,,,,
